_time,NodeName,CellName,ConnEstabAtt,ConnEstabSucc,ConnEstabTimeAvg,IntraFreqOutSucc,IntraFreqOutAtt,InterFreqMeasGapOutAtt,InterFreqNoMeasGapOutAtt,IntraFreqOutPrepSucc,InterFreqMeasGapOutPrepSucc,ConnReEstabAtt,ConnReEstabSucc,EutranIpThroughput,ULIpThruAvg,TotPrbDLAvg,TotPrbULAvg,PdcpSduDelayAvg,PdcpSduDropRateDL,PdcpSduLossRateUl,DLReceivedCQI1,DLReceivedCQI2,DLReceivedCQI3,DLReceivedCQI4,DLReceivedCQI5,DLReceivedCQI6,DLReceivedCQI7,DLReceivedCQI8,DLReceivedCQI9,DLReceivedCQI10,DLReceivedCQI11,DLReceivedCQI12,DLReceivedCQI13,DLReceivedCQI14,DLReceivedCQI15,DLReceivedCQI1_256QAM,DLReceivedCQI15_256QAM,InterferencePowerAvg,PucchInterferencePowerAvg,RssiPathAvg,DLReceivedRI1,DLReceivedRI4,EnbQciDLThru,EnbQciULThru,DLTransmittedMCS0,DLTransmittedMCS1,DLTransmittedMCS2,DLTransmittedMCS3,DLTransmittedMCS4,DLTransmittedMCS5,DLTransmittedMCS6,DLTransmittedMCS7,DLTransmittedMCS8,DLTransmittedMCS9,DLTransmittedMCS10,DLTransmittedMCS11,DLTransmittedMCS12,DLTransmittedMCS13,DLTransmittedMCS14,DLTransmittedMCS15,DLTransmittedMCS16,DLTransmittedMCS17,DLTransmittedMCS18,DLTransmittedMCS19,DLTransmittedMCS20,DLTransmittedMCS21,DLTransmittedMCS22,DLTransmittedMCS23,DLTransmittedMCS24,DLTransmittedMCS25,DLTransmittedMCS26,DLTransmittedMCS27,DLTransmittedMCS28,DLTransmittedMcs0_256QAM,DLTransmittedMcs27_256QAM,ULReceivedMCS0,ULReceivedMCS1,ULReceivedMCS2,ULReceivedMCS3,ULReceivedMCS4,ULReceivedMCS5,ULReceivedMCS6,ULReceivedMCS7,ULReceivedMCS8,ULReceivedMCS9,ULReceivedMCS10,ULReceivedMCS11,ULReceivedMCS12,ULReceivedMCS13,ULReceivedMCS14,ULReceivedMCS15,ULReceivedMCS16,ULReceivedMCS17,ULReceivedMCS18,ULReceivedMCS19,ULReceivedMCS20,ULReceivedMCS21,ULReceivedMCS22,ULReceivedMCS23,ULReceivedMCS24,ULReceivedMCS25,ULReceivedMCS26,ULReceivedMCS27,ULReceivedMCS28,DLResidualBlerRetrans0,DLResidualBlerRetrans0_256QAM,ULResidualBlerRetrans0,ConnNoMax,ConnNoAvg,RACHUsageAvg,RandomlySelectedPreamblesLow,RandomlySelectedPreamblesHigh,RruCceUsageDistUL2,RruCceUsageDistDL2,AttPaging,DiscardedNbr,UEActiveDLAvg,UEActiveULAvg,EstabInitAttNbr,EstabInitSuccNbr,EstabAddAttNbr,SCellAddAtt_RrcSig,SCellAddAtt_RrcResetup,SCellAddAtt_AddSbcRrcSig,SCellAddAtt_AddSbcRrcResetup,SCellAddAtt_EventA4,SCellAddSucc_RrcSig,SCellAddSucc_RrcResetup,SCellAddSucc_AddSbcRrcSig,SCellAddSucc_AddSbcRrcResetup,SCellAddSucc_EventA4,SCellAddAtt_HoIn,SCellAddAtt_AddSbcHoIn,SCellAddSucc_HoIn,SCellAddSucc_AddSbcHoIn,SCellActUEMax,SCellActUEAvg,UsageNbrMax,MlbHOSucc,LoadBinAvg,LoadBinCnt,InterFreqMeasGapOutSucc,InterFreqNoMeasGapOutSucc
2022-12-04T09:15:00.000-05:00,LTSQC0210079,LTSQC0210079-003-2100-1-4,289,289,87.73,3,3,3,0,3,3,3,3,28336.24,509.70,1.93,0.54,56.98,0.00,1666.11,87,91,70,30,51,88,177,1008,1362,815,1822,5005,4005,1353,2080,99,5699,-118.38,-118.52,-96.29,0,0,23.18,12.27,3891,1,3,3,8,6,10,995,25,105,0,30,43,7,8,142,193,0,78,63,354,36,29,38,93,38,30,29,0,2520,3,32.00,348.00,1566.00,15002.00,207.00,112.00,211.00,475.00,733.00,832.00,2693.00,0.00,2758.00,2691.00,1750.00,1700.00,2158.00,2426.00,2713.00,3715.00,10553.00,0.00,1547.00,1563.00,1007.00,0.00,0.00,0.00,0.00,3.70,5.28,14.98,14.00,8.06,0.28,301.00,0.00,17567.00,5236.00,22558,0,0.15,0.39,430,430,5,150,2,0,0,0,150,2,0,0,0,2,0,2,0,3.00,0.20,24.00,0,3.38,440.00,3,0
2022-12-04T09:15:00.000-05:00,LTSQC0210079,LTSQC0210079-004-2100-1-5,107,107,110.91,3,3,1,0,3,1,0,0,43770.49,1806.92,1.77,1.09,59.28,0.00,0.00,25,15,46,18,12,5,8,137,1428,1302,133,344,531,316,28839,734,884,-118.32,-118.27,-95.83,0,0,6.18,51.81,2090,43,0,0,0,0,0,8902,1,7,0,2,2,172,9,6,25,0,0,52,25,377,35,29,39,74,592,66,23,313,0,113.00,188.00,658.00,235.00,124.00,188.00,301.00,342.00,462.00,898.00,2276.00,0.00,2151.00,2124.00,2547.00,7981.00,9114.00,6633.00,4747.00,2353.00,10632.00,0.00,3258.00,78574.00,3713.00,0.00,0.00,0.00,0.00,0.35,1.22,2.48,9.00,5.93,0.08,107.00,0.00,9699.00,4184.00,22556,0,0.30,0.40,148,148,2,51,0,0,0,0,51,0,0,0,0,1,0,1,0,2.00,0.07,19.00,0,2.00,440.00,1,0
2022-12-04T09:15:00.000-05:00,LTSQC0210079,LTSQC0210079-005-2100-1-6,33,33,107.79,2,2,0,0,2,0,0,0,29079.49,1702.13,1.71,0.02,37.77,0.00,0.00,0,1,1,0,1,2,1,1,6,5,3,11,186,1574,3217,1,717,-120.04,-120.10,-98.38,0,0,1.19,0.61,543,0,0,0,0,0,0,413,0,0,0,0,0,0,0,80,10,0,3,104,31,13,42,45,96,20,33,13,0,57,0,7.00,5.00,138.00,29.00,0.00,3.00,0.00,5.00,13.00,0.00,45.00,0.00,1.00,26.00,57.00,38.00,145.00,375.00,407.00,264.00,1065.00,0.00,197.00,135.00,4.00,0.00,0.00,0.00,0.00,2.12,1.95,3.13,3.00,1.14,0.02,32.00,1.00,900.00,529.00,22565,0,0.01,0.00,41,41,0,11,0,0,0,0,11,0,0,0,0,1,0,1,0,1.00,0.01,5.00,0,3.05,440.00,0,0
2022-12-04T09:15:00.000-05:00,LTSQC0210079,LTSQC0210079-043-1900-1-4,369,369,97.67,27,27,0,0,27,0,1,1,51709.14,1306.77,2.17,2.27,58.49,0.00,1473.67,156,179,165,151,118,88,73,109,258,393,661,549,604,446,13305,36,54441,-118.98,-118.64,-94.54,0,0,442.09,143.92,4414,16,19,12,10,52,9,5450,13,126,0,8,7,50,38,59,30,0,23,234,212,113,86,85,530,121,497,100,258,3968,12064,1350.00,1677.00,3732.00,5992.00,3343.00,3823.00,4924.00,5470.00,7500.00,8884.00,21208.00,595.00,13863.00,12919.00,15341.00,12720.00,12150.00,11668.00,15293.00,15595.00,38171.00,1453.00,24054.00,35393.00,4994.00,13678.00,5498.00,5495.00,1519.00,7.72,1.99,6.63,24.00,13.82,0.40,381.00,7.00,247913.00,57586.00,22519,0,1.66,1.78,686,686,20,365,0,0,0,0,365,0,0,0,0,28,0,28,0,4.00,0.46,49.00,0,2.27,440.00,0,0
2022-12-04T09:15:00.000-05:00,LTSQC0210079,LTSQC0210079-044-1900-1-5,421,421,102.54,23,23,7,3,23,7,5,4,22191.88,384.68,3.36,4.84,62.45,0.00,8153.93,742,156,137,65,112,201,201,195,205,232,779,1073,2909,2451,3051,209,3761,-119.13,-118.00,-94.36,0,0,385.64,183.53,5244,9,4,24,13,10,31,456,61,294,0,68,1218,316,1431,129,52,0,77,27,1055,45,42,48,86,27,53,48,0,10479,13,1765.00,18481.00,13845.00,49387.00,13607.00,8597.00,24116.00,15233.00,15600.00,18791.00,51026.00,0.00,25303.00,19764.00,20329.00,21411.00,22542.00,25464.00,26052.00,23880.00,49860.00,0.00,20738.00,24437.00,130244.00,4037.00,1304.00,922.00,90.00,5.65,4.13,6.90,32.00,20.43,0.62,473.00,5.00,192039.00,53830.00,22517,0,2.74,2.73,755,755,33,390,3,0,0,0,390,3,0,0,0,26,0,26,0,5.00,0.55,69.00,0,4.55,440.00,7,3
2022-12-04T09:15:00.000-05:00,LTSQC0210079,LTSQC0210079-045-1900-1-6,42,42,55.12,0,0,0,0,0,0,0,0,50087.14,2238.53,1.35,0.11,50.05,0.00,5397.20,1,2,1,0,0,6,4,0,6,6,28,47,45,18,774,2,7536,-119.26,-118.36,-96.12,0,0,23.18,7.44,510,1,1,2,2,16,1,10,1,14,0,4,8,3,3,8,3,0,1,0,170,5,1,0,2,3,0,2,0,669,228,58.00,7.00,327.00,116.00,103.00,50.00,67.00,79.00,36.00,247.00,1720.00,23.00,1454.00,803.00,905.00,1068.00,952.00,839.00,914.00,762.00,3026.00,97.00,698.00,824.00,890.00,259.00,159.00,125.00,93.00,3.96,0.95,3.56,6.00,2.16,0.03,43.00,0.00,9508.00,2872.00,22525,0,0.18,0.23,81,81,5,41,0,0,0,0,41,0,0,0,0,0,0,0,0,2.00,0.05,13.00,0,1.33,440.00,0,0
2022-12-04T09:30:00.000-05:00,LTSQC0210079,LTSQC0210079-003-2100-1-4,285,285,108.51,5,5,3,0,5,3,5,5,35398.84,393.18,2.34,1.15,58.04,0.00,1021.52,24,122,145,19,29,84,236,1350,1089,881,1376,5298,4661,1457,1494,500,4346,-118.35,-118.53,-95.83,0,0,60.23,22.28,3160,41,10,192,60,69,64,1204,56,128,0,63,30,5,42,220,236,0,109,149,107,84,66,62,142,52,86,79,0,3285,423,396.00,886.00,1963.00,21511.00,735.00,476.00,767.00,804.00,1059.00,1256.00,5391.00,0.00,2883.00,3272.00,3562.00,2995.00,3873.00,4200.00,4271.00,5931.00,13076.00,0.00,3062.00,3855.00,21592.00,450.00,143.00,0.00,0.00,7.43,5.25,10.61,16.00,9.36,0.28,298.00,1.00,21942.00,5805.00,23783,0,0.42,0.62,415,415,3,131,2,0,0,0,131,2,0,0,0,2,0,2,0,2.00,0.18,27.00,0,3.34,439.00,3,0
2022-12-04T09:30:00.000-05:00,LTSQC0210079,LTSQC0210079-004-2100-1-5,124,124,100.51,0,0,2,0,0,2,0,0,37222.95,1801.43,1.85,1.17,57.05,0.00,758.68,62,31,35,5,8,6,14,97,1661,1997,2251,4505,3266,2518,27437,501,1976,-118.32,-118.26,-95.79,0,0,21.38,71.75,2124,36,1,3,3,3,69,9271,274,588,0,514,2555,1487,1958,785,71,0,77,37,101,366,30,27,33,77,558,59,29,604,0,5.00,191.00,727.00,1750.00,111.00,19.00,52.00,109.00,251.00,497.00,2371.00,0.00,2355.00,3647.00,3588.00,5214.00,11969.00,12261.00,9729.00,7464.00,17159.00,0.00,8120.00,72635.00,3529.00,108.00,22.00,0.00,0.00,0.70,1.34,2.64,12.00,7.33,0.09,126.00,0.00,28352.00,13358.00,23789,0,0.75,1.15,178,178,4,73,0,0,0,0,73,0,0,0,0,1,0,1,0,3.00,0.10,23.00,0,2.04,439.00,2,0
2022-12-04T09:30:00.000-05:00,LTSQC0210079,LTSQC0210079-005-2100-1-6,42,42,95.27,0,0,0,0,0,0,0,0,50304.27,3704.70,1.74,0.05,49.01,0.00,0.00,1,2,2,0,0,4,2,6,1,3,32,258,219,1555,3840,0,915,-120.05,-120.10,-98.36,0,0,2.81,1.11,635,0,0,0,1,1,0,431,1,2,0,1,0,1,0,7,22,0,2,102,23,37,23,54,124,40,66,49,0,102,0,0.00,2.00,180.00,14.00,0.00,1.00,5.00,6.00,52.00,76.00,224.00,0.00,142.00,175.00,219.00,343.00,285.00,620.00,534.00,331.00,1331.00,0.00,267.00,803.00,30.00,0.00,0.00,0.00,0.00,3.14,9.14,5.59,3.00,1.45,0.02,42.00,0.00,1543.00,708.00,23792,0,0.00,0.01,58,58,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,1.00,0.03,5.00,0,3.00,439.00,0,0
2022-12-04T09:30:00.000-05:00,LTSQC0210079,LTSQC0210079-043-1900-1-4,356,356,98.83,18,18,0,0,18,0,2,2,64053.35,1617.80,3.99,2.93,56.95,0.00,723.67,490,229,758,637,130,97,117,144,157,236,425,442,1020,743,12203,19,91610,-118.96,-118.59,-94.20,0,0,1851.41,231.27,4099,10,1,4,1,29,2,4018,11,69,0,1,3,2,4,27,34,0,18,142,125,93,93,216,730,207,414,237,1471,3878,20731,527.00,1130.00,3017.00,9260.00,3105.00,3518.00,4180.00,5398.00,5856.00,7723.00,22168.00,665.00,13394.00,11799.00,13132.00,15808.00,19262.00,19507.00,30096.00,23491.00,46302.00,753.00,20220.00,41022.00,16490.00,27987.00,27635.00,41002.00,11637.00,8.81,1.41,6.74,23.00,15.63,0.36,360.00,12.00,398547.00,129949.00,23753,0,2.40,2.45,682,682,10,347,2,0,0,0,347,2,0,0,0,17,0,17,0,4.00,0.55,50.00,0,3.07,439.00,0,0
2022-12-04T09:30:00.000-05:00,LTSQC0210079,LTSQC0210079-044-1900-1-5,409,409,100.90,23,23,12,1,23,12,4,4,38679.74,2634.10,3.62,7.76,59.98,0.00,2676.82,517,124,200,253,316,359,647,619,670,674,633,770,1394,958,3007,462,3244,-119.17,-118.29,-94.11,0,0,695.98,536.80,5168,235,56,228,76,122,92,1012,132,151,0,139,96,115,198,173,140,0,12,48,57,113,31,36,146,32,101,129,12,9409,5,6615.00,19453.00,7488.00,25977.00,9800.00,11864.00,28350.00,22874.00,17959.00,24296.00,54255.00,0.00,35419.00,30236.00,25092.00,24965.00,29939.00,35862.00,31640.00,24740.00,47077.00,0.00,22426.00,22983.00,50597.00,4522.00,1178.00,198.00,0.00,7.94,3.34,8.20,25.00,16.58,0.50,462.00,5.00,383051.00,90324.00,23758,0,1.90,1.87,729,729,25,370,4,0,0,0,370,4,0,0,0,30,0,30,0,6.00,0.54,56.00,0,18.56,439.00,12,1
2022-12-04T09:30:00.000-05:00,LTSQC0210079,LTSQC0210079-045-1900-1-6,61,61,55.41,2,2,0,0,2,0,0,0,32720.32,15529.41,1.51,0.20,47.23,0.00,356.44,0,3,1,1,0,10,3,9,10,43,70,65,81,75,1135,10,16714,-119.27,-118.79,-96.03,0,0,140.80,18.50,746,0,0,0,5,21,0,34,2,51,0,1,41,1,2,5,3,0,3,1,385,5,11,2,5,2,0,0,0,705,7752,10.00,9.00,317.00,59.00,41.00,60.00,8.00,39.00,64.00,36.00,752.00,0.00,747.00,553.00,1190.00,1610.00,1933.00,2722.00,3075.00,2908.00,5417.00,1733.00,2436.00,2507.00,25.00,715.00,332.00,1873.00,634.00,4.26,0.54,3.67,6.00,3.11,0.04,58.00,4.00,29368.00,14996.00,23761,0,0.23,0.31,115,115,6,66,0,0,0,0,66,0,0,0,0,3,0,3,0,2.00,0.08,13.00,0,1.37,439.00,0,0
2022-12-04T09:45:00.000-05:00,LTSQC0210079,LTSQC0210079-003-2100-1-4,283,283,113.57,3,3,1,0,3,1,2,2,32578.91,486.23,2.40,1.08,52.37,0.00,562.87,45,56,31,24,62,106,267,1525,1038,1126,1527,5490,3579,1444,2281,287,8416,-118.45,-118.50,-96.05,0,0,51.22,28.92,2816,28,3,13,6,4,13,1167,21,45,0,11,98,11,15,187,202,0,69,58,441,42,48,44,221,50,119,95,7,1946,2324,121.00,491.00,1663.00,11256.00,618.00,337.00,636.00,641.00,1798.00,2480.00,5328.00,0.00,5801.00,8929.00,7916.00,8750.00,7114.00,8750.00,7627.00,7852.00,12834.00,0.00,2732.00,4664.00,4568.00,230.00,173.00,15.00,0.00,3.94,2.39,7.06,13.00,8.70,0.28,300.00,1.00,46564.00,15704.00,25354,0,0.84,0.90,417,417,6,141,0,0,0,0,141,0,0,0,0,0,0,0,0,2.00,0.18,24.00,0,2.48,440.00,1,0
2022-12-04T09:45:00.000-05:00,LTSQC0210079,LTSQC0210079-004-2100-1-5,100,100,93.47,1,1,0,0,1,0,0,0,29925.48,1848.73,1.95,1.26,65.85,0.00,434.74,34,25,45,8,13,12,22,335,1692,1160,385,1193,2197,3586,27529,441,934,-118.31,-118.19,-95.72,0,0,21.53,69.67,2024,52,6,13,18,7,91,9660,201,347,0,120,800,540,885,467,108,0,42,63,276,365,45,21,37,68,554,41,32,449,0,10.00,46.00,573.00,279.00,119.00,184.00,294.00,266.00,308.00,247.00,1684.00,0.00,2069.00,2715.00,3346.00,7176.00,13991.00,13060.00,9534.00,7495.00,14870.00,0.00,2874.00,78932.00,3795.00,286.00,223.00,42.00,0.00,0.49,1.49,2.78,10.00,6.48,0.07,96.00,3.00,38225.00,18073.00,25351,0,0.86,0.92,138,138,5,52,0,0,0,0,52,0,0,0,0,1,0,1,0,2.00,0.06,19.00,0,2.16,440.00,0,0
2022-12-04T09:45:00.000-05:00,LTSQC0210079,LTSQC0210079-005-2100-1-6,46,46,96.30,0,0,0,0,0,0,0,0,17663.37,3636.36,7.29,0.04,60.76,0.00,0.00,2,1,0,1,2,1,0,7,12,31,1338,2367,3867,2192,2227,2,1467,-120.11,-120.07,-98.38,0,0,0.52,0.52,35723,12436,4142,1681,345,157,20,273,12,1,0,5,17,29,47,55,32,0,29,110,26,32,25,18,21,1,0,19,0,139,0,3.00,3.00,204.00,49.00,44.00,64.00,9.00,31.00,0.00,6.00,18.00,0.00,70.00,112.00,115.00,116.00,112.00,411.00,258.00,189.00,1245.00,0.00,229.00,57.00,0.00,0.00,0.00,0.00,0.00,23.66,3.48,2.03,4.00,1.45,0.03,43.00,1.00,1253.00,1459.00,25348,0,0.09,0.01,59,59,1,21,0,0,0,0,21,0,0,0,0,0,0,0,0,1.00,0.03,8.00,0,118.46,440.00,0,0
2022-12-04T09:45:00.000-05:00,LTSQC0210079,LTSQC0210079-043-1900-1-4,340,340,97.02,18,18,0,0,18,0,1,1,54867.80,1171.44,5.15,6.53,46.67,0.00,2830.63,271,196,365,137,102,116,120,105,134,325,421,274,604,667,13699,35,140272,-119.10,-118.53,-92.53,0,0,3090.63,743.82,4191,25,7,8,14,25,9,4216,7,70,0,8,213,39,45,23,20,0,12,149,579,93,64,133,486,121,366,110,133,4683,63883,4769.00,3645.00,4164.00,8461.00,5074.00,9052.00,12870.00,13572.00,13932.00,14753.00,54894.00,1830.00,32383.00,27230.00,31575.00,43192.00,68129.00,30641.00,97012.00,95334.00,123743.00,42715.00,39275.00,54750.00,128408.00,22584.00,16316.00,26677.00,6986.00,5.03,2.20,5.64,27.00,18.82,0.42,326.00,16.00,772486.00,217256.00,25329,0,4.37,4.51,636,636,15,322,1,0,0,0,322,1,0,0,0,22,0,22,0,5.00,0.52,61.00,0,16.85,440.00,0,0
2022-12-04T09:45:00.000-05:00,LTSQC0210079,LTSQC0210079-044-1900-1-5,427,427,118.71,29,29,6,0,29,6,2,2,37416.98,815.37,3.11,2.70,71.12,0.00,1976.03,478,106,193,220,347,500,1026,1388,1485,747,575,852,1534,2376,3628,503,2374,-119.08,-118.34,-95.07,0,0,459.48,109.56,5257,25,21,62,30,87,199,1713,412,329,0,414,988,269,475,213,87,0,68,413,1816,120,85,121,159,80,117,93,0,4843,283,1655.00,16669.00,7489.00,27370.00,6294.00,7103.00,8620.00,8187.00,8944.00,8977.00,19800.00,0.00,13403.00,13289.00,11678.00,9232.00,8493.00,12074.00,17973.00,16027.00,34322.00,0.00,12600.00,11307.00,62750.00,1014.00,647.00,819.00,131.00,6.85,4.17,7.18,24.00,15.06,0.46,431.00,2.00,136515.00,34525.00,25327,0,1.55,1.89,784,784,32,392,2,0,0,0,392,2,0,0,0,26,0,26,0,4.00,0.56,50.00,0,14.97,440.00,6,0
2022-12-04T09:45:00.000-05:00,LTSQC0210079,LTSQC0210079-045-1900-1-6,62,62,97.77,1,1,0,0,1,0,0,0,50410.73,6481.75,8.56,0.51,74.41,0.00,0.00,25,49,39,52,27,24,14,44,64,148,1938,3378,6295,3071,3034,2,5170,-119.25,-118.59,-95.84,0,0,3303.10,13.49,1549,9,1,0,1,16,0,1874,12,8,0,4,15,10,14,205,145,0,30,274,554,1728,2513,5763,11318,8063,11166,25037,3537,521,21,32.00,24.00,300.00,109.00,279.00,684.00,2433.00,5160.00,4682.00,3867.00,6087.00,0.00,2432.00,1852.00,1387.00,696.00,752.00,819.00,576.00,715.00,2833.00,0.00,752.00,2082.00,4.00,254.00,269.00,660.00,400.00,34.78,1.49,6.00,6.00,2.37,0.04,61.00,1.00,7228.00,812.00,25324,0,0.16,0.11,120,120,0,60,0,0,0,0,60,0,0,0,0,0,0,0,0,2.00,0.22,12.00,0,1.59,440.00,0,0
2022-12-04T10:00:00.000-05:00,LTSQC0210079,LTSQC0210079-003-2100-1-4,306,306,93.59,0,0,2,0,0,2,3,1,14976.64,416.83,2.32,1.02,57.79,0.00,5523.17,109,126,111,29,49,94,302,1755,930,1125,1384,5408,3937,1386,2108,176,14590,-118.37,-118.48,-95.87,0,0,25.22,24.42,3273,3,2,10,7,3,4,1027,28,67,0,10,30,32,24,176,185,0,73,72,57,34,15,15,51,18,30,14,0,1690,2063,164.00,661.00,1832.00,13064.00,623.00,745.00,1231.00,1649.00,2664.00,2526.00,6095.00,0.00,5283.00,6327.00,6935.00,7777.00,8130.00,7850.00,9611.00,8763.00,11738.00,0.00,1787.00,1451.00,1266.00,171.00,245.00,38.00,0.00,4.13,2.99,8.43,15.00,8.54,0.30,323.00,7.00,25769.00,7004.00,27408,0,0.36,0.71,446,446,6,151,1,0,0,0,151,1,0,0,0,1,0,1,0,3.00,0.20,26.00,0,2.93,439.00,2,0
2022-12-04T10:00:00.000-05:00,LTSQC0210079,LTSQC0210079-004-2100-1-5,112,112,56.60,0,0,1,0,0,1,0,0,67952.18,2650.30,1.86,1.17,53.92,0.00,180.55,43,36,65,26,29,21,36,270,1689,1249,77,339,1333,583,28692,1224,1823,-118.30,-118.24,-95.76,0,0,20.79,58.16,2135,36,1,0,3,1,1,9094,6,12,0,1,1,182,3,18,95,0,2,95,46,454,64,40,47,89,532,84,28,529,3,0.00,3.00,603.00,70.00,76.00,188.00,150.00,280.00,437.00,695.00,4142.00,0.00,2459.00,2350.00,2320.00,2737.00,8787.00,11023.00,5550.00,3436.00,13509.00,0.00,2848.00,81035.00,3772.00,390.00,257.00,71.00,0.00,0.56,1.39,2.82,12.00,6.47,0.08,112.00,0.00,22572.00,8206.00,27405,0,0.38,0.44,158,158,1,60,0,0,0,0,60,0,0,0,0,1,0,1,0,2.00,0.08,24.00,0,2.05,439.00,1,0
2022-12-04T10:00:00.000-05:00,LTSQC0210079,LTSQC0210079-005-2100-1-6,27,27,101.43,0,0,0,0,0,0,0,0,29503.50,3076.92,1.83,0.02,35.33,0.00,0.00,3,0,1,2,3,4,5,4,7,6,18,257,679,2037,1842,0,1372,-120.11,-120.09,-98.40,0,0,1.40,0.53,417,1,0,0,0,0,0,413,0,0,0,0,0,0,0,4,2,0,1,84,22,52,31,42,77,27,26,33,0,43,152,0.00,0.00,132.00,8.00,16.00,18.00,9.00,16.00,17.00,16.00,29.00,0.00,57.00,118.00,114.00,113.00,74.00,261.00,154.00,118.00,828.00,0.00,108.00,105.00,6.00,0.00,0.00,0.00,0.00,1.57,6.02,0.84,3.00,1.15,0.02,27.00,2.00,997.00,734.00,27400,0,0.00,0.00,29,29,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,1.00,0.01,5.00,0,2.39,439.00,0,0
2022-12-04T10:00:00.000-05:00,LTSQC0210079,LTSQC0210079-043-1900-1-4,373,373,102.19,10,10,0,0,10,0,0,0,75477.89,952.20,3.30,4.58,60.61,0.00,1041.76,145,192,222,70,93,126,190,249,611,1450,2104,644,1134,800,11820,163,95702,-119.05,-118.45,-93.26,0,0,1328.51,320.40,4833,36,92,826,569,875,2499,7009,4931,750,0,466,3807,771,214,177,212,0,191,784,291,126,46,57,318,32,288,20,1,4383,11202,1000.00,3895.00,6907.00,15969.00,7474.00,9409.00,10915.00,12515.00,13658.00,26550.00,75687.00,4772.00,26726.00,20090.00,21023.00,23030.00,26733.00,17072.00,32603.00,28634.00,50311.00,6795.00,27022.00,41785.00,119981.00,15605.00,9600.00,6442.00,1218.00,10.27,1.76,4.62,28.00,18.46,0.45,378.00,12.00,429527.00,117709.00,27311,0,3.93,3.62,700,700,21,382,0,0,0,0,382,0,0,0,0,7,0,7,0,4.00,0.60,61.00,0,4.42,439.00,0,0
2022-12-04T10:00:00.000-05:00,LTSQC0210079,LTSQC0210079-044-1900-1-5,417,417,105.50,31,31,5,0,31,5,7,6,22859.62,1332.24,30.64,6.65,103.73,0.00,1038.48,1261,130,129,199,191,303,443,693,639,505,899,1345,1478,2024,5577,572,7066,-119.04,-118.12,-94.50,0,0,6212.87,589.98,5796,30,13,86,22,54,60,1773,137,145,0,100,145,191,141,224,189,0,262,1091,590,443,360,373,390,283,457,2531,179,5125,716,2703.00,21100.00,13129.00,43021.00,17748.00,24132.00,26561.00,27463.00,26539.00,27424.00,65535.00,0.00,53876.00,48575.00,47335.00,37500.00,28802.00,27521.00,29704.00,25881.00,55331.00,0.00,24374.00,18795.00,19562.00,3228.00,686.00,332.00,12.00,6.97,7.87,9.18,23.00,15.89,0.55,501.00,17.00,364813.00,179572.00,27308,0,2.51,2.30,720,720,30,362,6,0,0,0,362,6,0,0,0,32,0,32,0,6.00,0.88,49.00,0,42.88,439.00,5,0
2022-12-04T10:00:00.000-05:00,LTSQC0210079,LTSQC0210079-045-1900-1-6,77,77,57.16,1,1,0,0,1,0,0,0,70988.15,19459.07,1.90,0.57,50.20,0.00,1569.15,4,3,6,6,12,7,11,16,75,182,81,98,163,101,3078,6,19077,-119.27,-118.78,-95.81,0,0,519.95,70.19,980,2,0,1,3,20,0,234,1,2,0,0,5,4,4,10,7,0,21,54,56,8,13,23,41,25,27,87,124,716,12614,219.00,163.00,474.00,164.00,179.00,212.00,201.00,240.00,342.00,353.00,1770.00,155.00,1119.00,1597.00,1450.00,2592.00,4407.00,2950.00,6745.00,7890.00,13501.00,7407.00,3904.00,6887.00,258.00,1105.00,744.00,2010.00,1460.00,11.04,0.87,5.40,8.00,2.85,0.05,77.00,0.00,74005.00,28943.00,27303,0,0.29,0.25,137,137,3,60,0,0,0,0,60,0,0,0,0,1,0,1,0,2.00,0.10,17.00,0,1.61,439.00,0,0
2022-12-04T10:15:00.000-05:00,LTSQC0210079,LTSQC0210079-003-2100-1-4,302,302,95.58,2,2,1,0,2,1,0,0,38178.49,1455.50,3.37,0.77,58.68,0.00,2557.30,64,110,112,57,52,66,201,1291,1006,1307,1586,5444,3828,1306,2861,290,12271,-118.31,-118.39,-96.09,0,0,42.23,32.47,3360,8,2,2,4,0,7,1210,21,34,0,13,38,184,35,180,189,0,120,222,60,45,50,37,88,33,52,37,0,1515,13498,146.00,446.00,1566.00,8227.00,372.00,421.00,287.00,208.00,507.00,1098.00,2551.00,0.00,2612.00,3588.00,3851.00,4355.00,5013.00,5377.00,10447.00,10490.00,15355.00,0.00,2793.00,2445.00,435.00,11.00,0.00,0.00,0.00,3.94,2.29,7.69,15.00,8.56,0.30,318.00,5.00,34342.00,9082.00,27575,0,0.46,0.79,446,446,3,154,0,0,0,0,154,0,0,0,0,5,0,5,0,3.00,0.21,26.00,0,3.57,440.00,1,0
